name,continue_drop,student_id,gender, grade,class,Chinese_marks,english_marks,math_marks
童固悦,1,1901908,0,2,18,84.83,28.3,33.7
朱炎亨,1,1901909,0,2,18,83.51,35.1,34.4
雷霞婉,1,1901910,1,2,18,72.95,7.7,18.3
周柏,1,1901911,1,2,18,72.97,51.4,40.9
薛启岚,1,1901912,0,2,18,86.94,51.2,29
岑谦馨,1,1901913,1,2,18,78.59,66.6,60.2
朱翔毓,1,1901914,0,2,18,78.09,52.6,37.8
金蓓爱,1,1901915,0,2,18,76.02,61.4,53.6
邹晓宜,1,1901916,0,2,18,80.88,51.9,59.4
戴苑彤,1,1901917,1,2,18,80.74,52.5,17.7
史宏,1,1901918,1,2,18,88.13,45.7,48
柏梦栋,1,1901919,0,2,18,81.62,72.8,82.1
林蓓灵,1,1901920,1,2,18,71.49,32.2,41.8
邵冠,1,1901921,1,2,18,70.57,66.4,75.7
陶若锦,1,1901922,0,2,18,86.64,56.6,13.3
贾黛钧,1,1901923,1,2,18,81.65,49.5,56.6
常洁育,1,1901924,1,2,18,74.07,59.8,41.3
孔莲,1,1901925,1,2,18,75.03,52.4,46.1
董梁函,1,1901926,0,2,18,79.66,67.2,74.2
许露月,0,1901927,0,2,18,77.28,52.3,50.3
任娟莲,1,1901928,1,2,18,79.13,40.8,32
雷聪薇,1,1901929,0,2,18,83.26,48.5,30.6
危晶晨,1,1901930,0,2,18,82.01,50.7,10.7
狄宏妤,1,1901931,1,2,18,88.71,42.6,38
严亮丽,1,1901932,1,2,18,77.47,66.9,74.6
尤漩倩,0,1901933,0,2,18,78.92,75.8,68.1
严莉雅,1,1901934,0,2,18,88.24,61.5,89.5
乐莲固,1,1901935,0,2,18,87.22,75.9,13.2
尹璧,1,1901936,1,2,19,77.69,46,45.6
余聪惠,1,1901937,1,2,19,75.98,57.4,44.4
田黛泰,1,1901938,0,2,19,80.63,55.6,30.4
常鹏行,1,1901939,0,2,19,72.47,70.3,36.2
孔月腾,1,1901940,1,2,19,84.96,66.3,51.9
潘之璧,1,1901941,1,2,19,71.68,70.1,77.9
李子,1,1901942,0,2,19,89.93,55.8,56.7
鲁勤,1,1901943,1,2,19,78.59,53.3,39.1
于乐瑗,1,1901944,0,2,19,73.13,37.3,35.5
骆育,1,1901945,1,2,19,76.13,61.1,38
麻欢一,1,1901946,0,2,19,73.78,47.4,30.4
喻凡琳,1,1901947,0,2,19,74.98,67.7,59.9
禹雨晶,1,1901948,1,2,19,80.56,47.5,44.9
戚滢雪,1,1901949,1,2,19,77.9,62.6,56.3
计瑛,1,1901950,1,2,19,70.23,58.8,41.2
曹月婉,1,1901951,0,2,19,89.87,85.5,56.6
褚梁珍,1,1901952,1,2,19,71.22,62.5,36.6
邬一莉,1,1901953,0,2,19,74.79,65.6,62.5
高怡,0,1901954,1,2,19,81.67,46.7,30.1
史咏家,1,1901955,1,2,19,72.08,41.1,8
谈真爱,0,1901956,1,2,19,76.41,69.9,62.3
席钊玉,1,1901957,0,2,19,83.57,60.1,44.3
唐伯晗,1,1901958,0,2,19,74.28,59.6,47.5
卞寒瑶,0,1901959,0,2,19,79.61,67.4,15.7
姜希皑,1,1901960,1,2,19,85.64,53.7,38.9
皮倩,1,1901961,0,2,19,89.07,40.6,66.1
罗澜姣,1,1901962,1,2,19,88.58,31.9,65.6
薛冰冠,1,1901963,0,2,19,75.95,60,22.9
雷允,1,1901964,0,2,19,75.82,47.8,28.3
昌黛素,1,1901965,1,2,19,80.27,63.6,64
柏娅思,1,1901966,1,2,19,75.53,63.2,66.2
梅夕,1,1901967,1,2,19,82.86,46.4,35.1
凌艳凡,1,1901968,1,2,19,79.92,54.6,48
康娅树,1,1901969,0,2,19,71.05,59.7,54.4
穆吉晗,1,1901970,1,2,19,76.5,62.5,77.9
霍泓瑶,1,1901971,1,2,19,80.04,44.5,29.9
林寒浩,0,1901972,0,2,19,72.44,82,55.1
霍淑,1,1901973,1,2,19,76.75,53.5,41.7
刁家沫,1,1901974,1,2,19,76.17,39.3,39.8
麻爱,1,1901975,0,2,19,77.24,68.5,39.3
安云琴,1,1901976,1,2,19,74.84,43.2,51.9
凌珠希,1,1901977,1,2,19,84.39,47.8,20.6
郭珍佩,1,1901978,1,2,19,79.85,94.9,70.8
奚凝,1,1901979,1,2,19,75.05,76.7,77.7
纪珍,1,1901980,0,2,19,86.43,56.3,54.4
柯娟晶,1,1901981,0,2,19,72.03,73.8,86.3
卫飘芳,1,1901982,0,2,19,74.47,51.1,39
陈惠,1,1901983,0,2,19,82.19,56.9,35.2
沈瑶,1,1901984,1,2,19,79.86,57.6,59
孙辰蓉,1,1901985,1,2,19,73.05,88.2,75.7
湛悦鹏,1,1901986,0,2,19,79.26,89.9,74.4
廉若娟,1,1901987,1,2,19,87.1,61.4,63.9
童怡瑞,1,1901988,1,2,19,85.13,67.9,55
莫莉,1,1901989,0,2,19,78.27,79.3,67
汪梁谦,1,1901990,1,2,19,81.11,53.6,58.4
俞嫣凡,1,1901991,0,2,19,77.84,48.3,68.7
孔沫艺,1,1901992,1,2,19,85.53,61.1,43.4
花怡巧,1,1901993,1,2,19,71.7,44.8,33.6
郝斌爱,1,1901994,0,2,19,87.85,42.4,44.3
施钧悦,1,1901995,0,2,19,72.89,44,51
柳宇佩,1,1901996,1,2,19,73.83,57.2,65.3
梅琳泰,1,1901997,0,2,19,77.83,64.8,58.6
杨亚荣,1,1901998,0,2,19,79.01,53.8,34.7
殷娅娟,1,1901999,0,2,19,87.28,76.7,54.2
和爽,1,1902000,1,2,19,77.42,79.8,81.9
彭锦,1,1802001,1,3,1,88.61,76.4,67.6
齐佳,1,1802002,0,3,1,87.56,53.3,41.6
孙琛青,1,1802003,1,3,1,71.69,74.1,49.5
姚君,1,1802004,0,3,1,86.07,66.7,57.6
支君,1,1802005,1,3,1,75.52,46.5,27.7
倪丽淑,1,1802006,0,3,1,77.87,53.8,40.1
曹雨鹏,1,1802007,1,3,1,75.85,75.1,62.6
华琪风,1,1802008,0,3,1,78.8,83.1,41.3
田泓,1,1802009,0,3,1,71.29,54.7,32.8
伏雅,1,1802010,1,3,1,81.8,44.6,50.3
魏固,1,1802011,1,3,1,82.27,93.9,94.8
毕琰婵,1,1802012,0,3,1,79.7,53.2,40.4
王亚,1,1802013,1,3,1,85.33,72.7,66.6
夏亨梦,1,1802014,0,3,1,80.31,48.3,23.5
秦欢,1,1802015,1,3,1,75.24,64.3,34.7
湛芝晨,0,1802016,1,3,1,74.52,71.1,64
谢秀婕,1,1802017,0,3,1,72.03,55.8,28.4
云雪晴,1,1802018,1,3,1,72.19,43.2,22.7
华美,1,1802019,0,3,1,85.99,47.9,14.8
伍佳妍,1,1802020,1,3,1,81.44,58.2,38.9
柏以,1,1802021,0,3,1,87.69,69.8,48.2
万伊,1,1802022,1,3,1,89.27,69.6,61.3
杨榕,1,1802023,1,3,1,70.11,54.4,50
殷环,1,1802024,1,3,1,77.37,56.2,47.4
奚士,1,1802025,1,3,1,79.63,63.5,46
严怡泓,1,1802026,1,3,1,87.39,57.3,35.7
贝园,1,1802027,1,3,1,76.16,77.8,53.1
成育,1,1802028,1,3,1,87.09,86.5,79
强影依,1,1802029,0,3,1,89.7,84.8,68.4
史栋,1,1802030,1,3,1,75.84,98.5,88.5
云琴淇,1,1802031,1,3,1,87.93,86.9,74
姜蕊,1,1802032,1,3,1,71.62,56.8,15.2
姚瑞瑛,1,1802033,0,3,1,74.27,61.1,41.3
熊雅,1,1802034,1,3,1,86.45,25.5,47.4
胡文勤,1,1802035,0,3,1,87.93,48.1,75.7
施昭,1,1802036,1,3,1,70.61,80.4,64.6
奚晶依,1,1802037,0,3,1,84.16,55.4,73
曹源,0,1802038,1,3,1,89.41,94.7,69.7
王琦蕊,1,1802039,1,3,1,74.09,42.9,27.5
酆凤泓,1,1802040,0,3,1,75.33,56.4,53.1
童雁,1,1802041,0,3,1,83.2,73.4,93.5
章叶丽,1,1802042,1,3,1,82.77,45,44.7
乐翰冰,1,1802043,0,3,1,77.12,55.9,44.4
马琪,1,1802044,0,3,1,74.43,66.7,79.4
杨和姬,1,1802045,0,3,1,78.83,64.9,73.7
汤琰影,1,1802046,1,3,1,79.47,60,63.1
和竹琳,1,1802047,0,3,1,76.28,53.2,59.4
俞淑颖,1,1802048,1,3,1,85.4,46.4,23.6
夏娅莹,1,1802049,1,3,1,80.89,83.6,73.7
戴元宇,1,1802050,0,3,1,74.21,74.7,77.8
昌萍婉,1,1802051,0,3,1,75.98,63.2,38.6
和言,1,1802052,1,3,1,79.81,81,61
钱行,1,1802053,0,3,1,87.38,56.7,67.4
周茜秋,1,1802054,0,3,1,84.24,50,49.4
倪瑗,1,1802055,0,3,1,72.99,43.6,42.2
尹鹏卿,1,1802056,1,3,1,75.05,31,6.8
伏,1,1802057,0,3,2,81.22,60.1,21.2
宋源,1,1802058,0,3,2,74.87,28.9,33.2
张琳羽,1,1802059,1,3,2,88.72,55.1,51.1
颜欢苑,1,1802060,1,3,2,72.61,89.1,59.2
凤舒月,1,1802061,0,3,2,73.52,24,27.4
于蓓函,1,1802062,1,3,2,88.26,60.8,40.4
董雨皑,1,1802063,1,3,2,87.57,75.3,37
江泰惠,1,1802064,0,3,2,72.81,51,18.6
蓝璐,1,1802065,0,3,2,71.06,56,23.6
金眉,1,1802066,0,3,2,70.77,92,100.2
霍美琛,1,1802067,0,3,2,78.43,50.8,19.4
杜婉旭,1,1802068,0,3,2,87.13,57.5,50.4
支洁,1,1802069,0,3,2,70.78,81.8,79
姜芳琳,1,1802070,0,3,2,85.95,81.4,70.3
危谦,1,1802071,1,3,2,81.78,44.4,11.4
薛华毓,1,1802072,1,3,2,88.69,75.4,48.1
任姣月,1,1802073,0,3,2,88.9,90.1,64.2
贾雪青,1,1802074,1,3,2,81.7,74.5,88.5
贝辰宜,1,1802075,0,3,2,72.18,58.1,44.8
郭萍淳,1,1802076,1,3,2,89.72,59.4,52.3
潘元腾,1,1802077,1,3,2,73.69,72.8,57.8
秦羽弘,1,1802078,0,3,2,86.84,56.8,52.2
姜钧,1,1802079,1,3,2,89.19,51.7,14.3
苏乐德,1,1802080,0,3,2,75.84,64.6,77.2
方萱月,1,1802081,1,3,2,82.94,57,35.3
花灵纯,1,1802082,0,3,2,88.28,29.6,34.6
席姣雪,1,1802083,1,3,2,88.41,57.8,35.4
柏珊薇,1,1802084,0,3,2,82,49.6,41.8
喻凡娟,1,1802085,0,3,2,86.37,62.3,26.6
季聪婕,1,1802086,0,3,2,74.47,40.1,52.1
邵瑗洁,1,1802087,1,3,2,79.34,22.7,35.7
奚盛弘,1,1802088,1,3,2,75.45,42,17.2
席琬函,1,1802089,1,3,2,71.25,58.4,85.1
夏楠,1,1802090,0,3,2,83.83,46,67.4
邬珠,1,1802091,1,3,2,80.16,71.3,78.2
于云,1,1802092,0,3,2,72.89,70.4,95.1
邹悦芝,1,1802093,1,3,2,81.15,53.7,54.7
祁启柏,1,1802094,0,3,2,76.61,54.4,64.6
岑仪茜,1,1802095,1,3,2,70.53,45.1,39.1
范婷欣,1,1802096,0,3,2,74.49,64.5,74.5
夏雄媛,1,1802097,0,3,2,70.5,37.4,46.3
梁启,1,1802098,0,3,2,90,53,56.2
明维晨,1,1802099,0,3,2,73.71,56.7,83
凌灵馨,1,1802100,1,3,2,73.55,65.5,78.8
金芝黛,1,1802101,0,3,2,77.33,34.7,57.6
陈瑶莹,1,1802102,1,3,2,75.15,53.7,54.3
陶筠,1,1802103,1,3,2,78.38,45.6,84.7
锺娅,1,1802104,0,3,2,81.05,38.4,47.2
麻云漩,1,1802105,0,3,3,83.36,50.2,73
卞嫣克,1,1802106,0,3,3,87.59,52,48.5
彭亮憧,1,1802107,1,3,3,74.54,49.4,47.4
贝鹏瑛,1,1802108,1,3,3,72.04,69.1,77.4
郭仪,1,1802109,1,3,3,86.14,38.3,25.7
魏允朗,1,1802110,1,3,3,79.44,51.3,72
尹梦瑶,1,1802111,1,3,3,85.99,40.3,50.3
余瑶宁,1,1802112,1,3,3,76.27,84.1,65.5
邵晨辰,1,1802113,0,3,3,83.35,55.2,58.4
唐克珍,1,1802114,1,3,3,83.68,75.9,83.8
华妍荣,1,1802115,0,3,3,84.62,74.5,99.9
计雪飘,1,1802116,0,3,3,85.8,72,76.3
顾仪瑶,0,1802117,1,3,3,74.22,49.5,43.8
金韵,1,1802118,0,3,3,89.62,80.7,89.5
金融,1,1802119,1,3,3,84.47,39.7,56.5
伏妤莉,1,1802120,1,3,3,73.39,59.7,103
邵建雨,1,1802121,0,3,3,82.05,59.9,40.1
陶美,1,1802122,1,3,3,79.81,56.1,63.2
项眉倩,1,1802123,0,3,3,76.48,56.2,76.2
麻夕宜,1,1802124,1,3,3,71.03,53.5,45.3
任启筠,1,1802125,0,3,3,73.67,93.7,91.3
邹琳悦,1,1802126,0,3,3,86.34,66.6,83.3
王泽钧,1,1802127,1,3,3,89.93,66.2,73.6
毕卿启,1,1802128,0,3,3,70.75,46.8,66.6
余嫣伦,1,1802129,0,3,3,87.01,62.2,68.2
刁珍树,1,1802130,1,3,3,79.47,66,35.4
成瑗一,1,1802131,1,3,3,74.95,47.4,78.1
董琛,1,1802132,0,3,3,86.75,43.4,34.3
和英翔,1,1802133,0,3,3,79.55,35.5,38.8
莫亚,0,1802134,0,3,3,89.97,31.7,64.6
莫宁寒,1,1802135,0,3,3,78.5,64.4,89
汪炎纯,1,1802136,0,3,3,86.84,48.3,33.5
曹姣悦,1,1802137,1,3,3,79.47,44.8,73.3
秦姣文,1,1802138,1,3,3,70.57,92.1,70.9
昌美,1,1802139,0,3,3,74.27,44.5,63.2
臧馨,1,1802140,0,3,3,80.24,80.6,96.6
华洁行,1,1802141,1,3,3,77.55,39.9,40.9
酆朋泓,1,1802142,1,3,3,72.74,40.9,50.5
乐梦吉,1,1802143,0,3,3,75.88,55.3,65.5
陶枫环,1,1802144,1,3,3,78.6,61.4,67.4
孙斌芳,0,1802145,0,3,3,76.99,55.6,72.5
孟乐瑾,1,1802146,1,3,3,83.34,61.1,45.4
胡珠翔,1,1802147,0,3,3,84.29,57.1,70.7
刁欢,1,1802148,1,3,3,73.35,35.3,43.4
湛姬珍,1,1802149,1,3,3,83.85,28.8,54.7
章锦,1,1802150,1,3,3,72.35,75.5,76.8
席娟晶,1,1802151,1,3,3,76.08,67,86.2
滕伊,1,1802152,0,3,3,79.83,43.5,86.5
茅娅,1,1802153,0,3,3,70.9,61.1,53.4
时翰鹏,1,1802154,1,3,3,73.59,54.2,60.9
贺悦丽,1,1802155,1,3,3,73.85,40.2,17.4
姚美霭,1,1802156,1,3,3,76.02,82.7,89.6
黄纯慧,1,1802157,1,3,3,71.7,61.5,37.6
许芝榕,1,1802158,1,3,4,71.44,46.3,57.1
贝倩茗,1,1802159,1,3,4,80.85,62.5,73.9
许怡琳,1,1802160,0,3,4,85.07,71.4,67.9
廉茹,1,1802161,1,3,4,86.49,62.6,62.8
吴韵依,1,1802162,0,3,4,88.9,30.2,34.9
尤晓晨,1,1802163,0,3,4,71.7,85.5,80.8
袁芸嘉,1,1802164,1,3,4,87.34,68.4,21.4
吕琴,1,1802165,1,3,4,70.15,21.4,13.7
金英君,1,1802166,1,3,4,73.58,73.2,79.4
汤琴,1,1802167,1,3,4,81.84,31.8,76.3
朱咏荣,1,1802168,1,3,4,75.4,52.2,52.3
皮珠,1,1802169,1,3,4,86.02,60.2,56.4
江舒欣,1,1802170,1,3,4,84.93,36.3,25
麻颖珍,1,1802171,0,3,4,84.73,38,32.1
茅娅,1,1802172,0,3,4,80.91,30.9,63.8
金霭,1,1802173,0,3,4,76.18,33,62.8
陈纨芸,1,1802174,0,3,4,71.32,72.2,76.4
郝巧,1,1802175,0,3,4,73.7,57.3,55.8
陈妤行,1,1802176,0,3,4,72.04,45.6,71.1
郭梦卿,1,1802177,0,3,4,75.57,45,46.2
倪旭晶,1,1802178,0,3,4,78.97,65,92.6
祝宜朗,1,1802179,1,3,4,86.47,51.2,40.5
计育璧,1,1802180,1,3,4,76.04,51.3,80
梁晴思,1,1802181,1,3,4,83.87,68.7,14.2
萧嫣凡,1,1802182,1,3,4,77.16,88.9,73.7
滕珍莲,1,1802183,0,3,4,89.44,30.2,37.2
吕伯清,1,1802184,0,3,4,83.06,46.2,32
苏宁黛,1,1802185,1,3,4,72.94,50.6,51.7
严艺纨,1,1802186,1,3,4,72.09,64.2,60.2
熊妤,1,1802187,0,3,4,76.68,46.8,53.8
闵思,1,1802188,1,3,4,82.07,33.5,10.4
虞莹航,1,1802189,0,3,4,85.22,57.3,50.2
颜贞,1,1802190,0,3,4,75.47,26,29.6
华鹏茗,1,1802191,0,3,4,70.15,28.5,61.2
柏娅,1,1802192,0,3,4,89.78,31.7,20.1
闵君馨,1,1802193,1,3,4,88.04,52.9,41.4
凌瑞,0,1802194,1,3,4,71.84,52.1,35.9
谈筠佳,1,1802195,1,3,4,79.09,35.4,9.9
任珠,1,1802196,1,3,4,87.4,28.7,9.4
蓝莹仪,1,1802197,0,3,4,73.35,33.8,39.3
卫羽雅,1,1802198,1,3,4,85.41,23.8,42.3
秦芸,1,1802199,1,3,4,84.53,51.9,63.1
褚艳,1,1802200,1,3,4,85.52,55.9,43.3
米之娟,1,1802201,0,3,5,76.36,26,12.6
元勤,1,1802202,0,3,5,76.5,72.7,53.9
谢和依,1,1802203,0,3,5,70.55,40.5,16.7
骆凝,1,1802204,1,3,5,84.3,97.7,79.7
周晶,1,1802205,0,3,5,80.57,63.6,56.2
毛昭香,1,1802206,0,3,5,80.49,49.2,51.3
喻灵凡,1,1802207,0,3,5,73.29,70.6,73.7
计浩,1,1802208,0,3,5,89.76,62.1,43.6
何璐,1,1802209,0,3,5,86.77,58.2,51
袁榕斌,1,1802210,0,3,5,80.32,46.3,36.1
钱榕,1,1802211,0,3,5,87.29,37.9,36.5
闵环珍,1,1802212,0,3,5,88.61,82.3,66.3
常建,1,1802213,0,3,5,71.77,40.6,63.5
童芳浩,1,1802214,1,3,5,71.03,70.9,56.2
陶凡黛,1,1802215,1,3,5,70.34,52.3,47.8
薛晓致,1,1802216,1,3,5,86.69,63.9,56.3
姜航勤,1,1802217,1,3,5,73.88,52.4,55.2
蓝叶泰,1,1802218,1,3,5,77.74,36.4,56.2
孔欣家,1,1802219,1,3,5,78.11,56.3,61.1
夏竹,1,1802220,1,3,5,73.86,86.8,84.8
毕伦文,1,1802221,1,3,5,79.37,75.7,91.6
史婕,0,1802222,1,3,5,81.51,66.2,68.5
安翔,1,1802223,1,3,5,76.36,51.8,17.3
郎媛,1,1802224,0,3,5,77.8,83,68.6
傅莎夕,1,1802225,1,3,5,72.25,21.4,34.2
蒋霭雪,1,1802226,0,3,5,70.03,73.1,67.1
费鹏炎,1,1802227,1,3,5,80.21,45.7,58.1
项怡琬,1,1802228,0,3,5,76.55,24,12.4
雷文行,1,1802229,1,3,5,83.74,57.3,35.7
祝希姣,0,1802230,0,3,5,75.37,21.6,38.9
殷乐,1,1802231,1,3,5,71.41,57.1,44.2
孔娅,1,1802232,1,3,5,82.02,74.4,49.9
童婉憧,1,1802233,1,3,5,77.16,44,36.6
张行,1,1802234,0,3,5,71.51,71.9,57.5
元月,1,1802235,0,3,5,76.09,62.8,62.1
姜真,1,1802236,0,3,5,87.14,63.2,34
毛一,1,1802237,0,3,5,87.43,65.9,40.8
尤妤若,1,1802238,1,3,5,87.3,61.5,37.3
虞瑞雁,1,1802239,1,3,5,73.81,51,29.4
阮云媛,1,1802240,1,3,5,79.98,89.1,80.2
臧琰,1,1802241,0,3,5,85.12,16,11.3
明伯盛,1,1802242,1,3,5,89.86,51.8,45.6
葛佳秋,1,1802243,0,3,5,70.57,35.2,40
施言琴,1,1802244,1,3,5,88.95,41.3,45.8
水琦,1,1802245,0,3,5,71.87,84.6,82.4
禹轮,1,1802246,0,3,5,75.1,42,44
汤育枫,1,1802247,0,3,5,86.27,85.4,76.6
莫纯,1,1802248,1,3,5,80.48,44.3,66.7
汪士,1,1802249,1,3,5,79.83,44.1,2.3
童纯咏,1,1802250,0,3,5,73.26,65.4,44.7
胡寒,1,1802251,1,3,5,76.53,75.3,85.1
黄真娅,1,1802252,1,3,5,85.14,23.8,31.6
皮函菲,1,1802253,0,3,5,89.53,24.8,22.9
黄钧,1,1802254,1,3,5,82.88,26.7,20.9
臧瑞莹,1,1802255,1,3,5,74.38,62.3,58.2
费铭,1,1802256,0,3,6,88.06,33.2,47.8
计茹,0,1802257,1,3,6,76.85,51.1,59.4
俞蓉先,1,1802258,1,3,6,73.16,55.1,64.2
魏钧吉,1,1802259,1,3,6,86.15,69.7,51.9
季婉时,1,1802260,1,3,6,88.03,64.7,76.6
俞乐瑶,1,1802261,0,3,6,73.47,49.7,39
彭云莎,1,1802262,1,3,6,81.23,80.6,49
杨瑞,1,1802263,1,3,6,76.5,14.7,69.1
姜凝萍,1,1802264,1,3,6,88.17,27.1,26.6
闵琬真,1,1802265,0,3,6,74.13,82.8,103.2
和雪岚,1,1802266,1,3,6,77.8,59.3,46.4
薛霭媛,1,1802267,1,3,6,71.97,27,19.8
杨伯希,0,1802268,1,3,6,74.96,47.2,13.4
伍淇,1,1802269,1,3,6,82.79,45.5,56.9
支华雪,1,1802270,1,3,6,74.38,84.9,68.1
谢眉,1,1802271,1,3,6,89.6,37.9,46.1
汤雄建,1,1802272,0,3,6,88.02,60,51.1
吴冠,1,1802273,1,3,6,89.92,85.9,89.6
戴菁沫,0,1802274,0,3,6,73.87,79.8,40.8
计雄,1,1802275,1,3,6,80.53,48,16.3
汪雅,1,1802276,1,3,6,77.22,41.1,64.9
奚荔铎,1,1802277,1,3,6,80.7,64.3,44.2
柯鸣,1,1802278,0,3,6,75.6,26.5,69.4
苗瑛亨,1,1802279,0,3,6,86.35,35.3,69.9
马茜婷,1,1802280,1,3,6,81.58,40.3,51.1
鲍荷黛,1,1802281,0,3,6,83.9,14.6,30.1
万翔仪,1,1802282,0,3,6,84.11,34.7,65.9
奚荣榕,1,1802283,1,3,6,74.16,17.3,22.6
吴翔素,1,1802284,1,3,6,73.73,27.7,55.1
王姣珊,1,1802285,1,3,6,78.91,44.2,43.7
李行云,0,1802286,1,3,6,83.53,101,74.9
周蓓晶,1,1802287,0,3,6,87.13,64.2,47.8
徐航丹,1,1802288,0,3,6,89.35,42.9,32.3
童策晨,1,1802289,1,3,6,71.69,88.5,63.3
彤,1,1802290,0,3,6,83.21,28.3,33.7
康之镇,1,1802291,1,3,6,81.92,35.1,34.4
何荔,1,1802292,0,3,6,89.87,7.7,18.3
田琰君,1,1802293,1,3,6,74.48,51.4,40.9
路丹芸,1,1802294,1,3,6,70.37,51.2,29
纪茜彤,1,1802295,0,3,6,79.91,66.6,60.2
梅珊文,1,1802296,0,3,6,74.94,52.6,37.8
钱渊,1,1802297,0,3,6,76.83,61.4,53.6
柯涵文,1,1802298,1,3,6,84.46,51.9,59.4
陶萱钧,1,1802299,1,3,6,87.32,52.5,17.7
康秀竹,1,1802300,1,3,6,77.79,45.7,48
谢翰灵,1,1802301,1,3,6,80.2,72.8,82.1
茅铭茜,1,1802302,1,3,6,72.36,32.2,41.8
蒋雁启,1,1802303,1,3,7,77.14,66.4,75.7
李琴凤,1,1802304,0,3,7,87.64,56.6,13.3
成家,1,1802305,1,3,7,87.83,49.5,56.6
樊雨之,1,1802306,0,3,7,77.25,59.8,41.3
吴媛,1,1802307,0,3,7,79.87,52.4,46.1
和宇树,1,1802308,0,3,7,75.33,67.2,74.2
毕韵澜,0,1802309,0,3,7,77.33,52.3,50.3
戚子瑾,1,1802310,0,3,7,88.75,40.8,32
贝珠,1,1802311,0,3,7,89.95,48.5,30.6
汤环策,1,1802312,1,3,7,79.47,50.7,10.7
廉珠珍,1,1802313,1,3,7,71.12,42.6,38
柏铭荣,1,1802314,0,3,7,74.12,66.9,74.6
乐聪雁,0,1802315,1,3,7,83.96,75.8,68.1
鲍菁,1,1802316,1,3,7,78.96,61.5,89.5
费亨婕,1,1802317,0,3,7,73.42,75.9,13.2
周云,1,1802318,1,3,7,88.25,46,45.6
范蕊真,1,1802319,0,3,7,77.33,57.4,44.4
戴亮娟,1,1802320,1,3,7,73.3,55.6,30.4
熊翔,1,1802321,1,3,7,72.7,70.3,36.2
花嘉,1,1802322,1,3,7,70.77,66.3,51.9
管蕊鸣,1,1802323,0,3,7,85.48,70.1,77.9
昌嫣,1,1802324,0,3,7,88.41,55.8,56.7
明萍,1,1802325,0,3,7,82.83,53.3,39.1
贝雪琳,1,1802326,1,3,7,83.92,37.3,35.5
伍丽鹏,1,1802327,0,3,7,84.19,61.1,38
卞枝,1,1802328,0,3,7,78.96,47.4,30.4
黄媛珊,1,1802329,0,3,7,83.29,67.7,59.9
苗咏,1,1802330,0,3,7,77.32,47.5,44.9
凤羽,1,1802331,1,3,7,77.69,62.6,56.3
项澜启,1,1802332,1,3,7,71.21,58.8,41.2
喻宏昭,1,1802333,1,3,7,81.01,85.5,56.6
屈泓惠,1,1802334,1,3,7,87.94,62.5,36.6
闵榕,1,1802335,0,3,7,73.47,65.6,62.5
许铭,0,1802336,1,3,7,86.82,46.7,30.1
戴英,1,1802337,1,3,7,79.92,41.1,8
酆环,0,1802338,1,3,7,76.81,69.9,62.3
花夕洁,1,1802339,1,3,7,70.38,60.1,44.3
卢颖,1,1802340,0,3,7,79.14,59.6,47.5
费固素,0,1802341,1,3,7,74.04,67.4,15.7
江芝竹,1,1802342,1,3,7,83.69,53.7,38.9
方启,1,1802343,1,3,7,76.65,40.6,66.1
梁婵柏,1,1802344,0,3,7,78.89,31.9,65.6
费慧瑞,1,1802345,0,3,7,87.67,60,22.9
孙华,1,1802346,1,3,7,74.46,47.8,28.3
戚可,1,1802347,1,3,7,76,63.6,64
常娅,1,1802348,1,3,7,88.07,63.2,66.2
宋琛清,1,1802349,0,3,7,87.66,46.4,35.1
陶环羽,1,1802350,0,3,7,86.89,54.6,48
和娅,1,1802351,1,3,7,86.51,59.7,54.4
林瑶,1,1802352,1,3,7,83.93,62.5,77.9
奚琴融,1,1802353,0,3,7,83.33,44.5,29.9
季月凡,0,1802354,0,3,7,77.93,82,55.1
岑枫,1,1802355,0,3,7,85.87,53.5,41.7
潘媛,1,1802356,0,3,8,77.65,39.3,39.8
卢谦,1,1802357,0,3,8,72.96,68.5,39.3
夏环悦,1,1802358,0,3,8,86.46,43.2,51.9
施镇爱,1,1802359,0,3,8,80.94,47.8,20.6
邱芸青,1,1802360,0,3,8,89.93,94.9,70.8
霍蓓丽,1,1802361,0,3,8,85.4,76.7,77.7
唐泓梦,1,1802362,0,3,8,70.81,56.3,54.4
霍淳梁,1,1802363,1,3,8,78.32,73.8,86.3
胡宜若,1,1802364,1,3,8,84.92,51.1,39
吕柔,1,1802365,0,3,8,75.75,56.9,35.2
盛爱铭,1,1802366,0,3,8,77.37,57.6,59
阮芳,1,1802367,1,3,8,72.1,88.2,75.7
雷楠羽,1,1802368,1,3,8,81.85,89.9,74.4
季树珍,1,1802369,1,3,8,71.24,61.4,63.9
席行宜,1,1802370,0,3,8,74.49,67.9,55
苗斌爽,1,1802371,0,3,8,80.1,79.3,67
珊,1,1802372,0,3,8,81.96,53.6,58.4
梅憧琦,1,1802373,0,3,8,78.93,48.3,68.7
史荔士,1,1802374,1,3,8,83.25,61.1,43.4
孔莉浩,1,1802375,1,3,8,85.48,44.8,33.6
褚悦雨,1,1802376,0,3,8,76.23,42.4,44.3
苏伯雪,1,1802377,0,3,8,80.45,44,51
明纨荷,1,1802378,0,3,8,74.16,57.2,65.3
周寒盛,1,1802379,0,3,8,82.66,64.8,58.6
贾涵泓,1,1802380,1,3,8,75.75,53.8,34.7
茅姣,1,1802381,0,3,8,72.72,76.7,54.2
